{'dept_num': 108, 'course_num': 215, 'instructor_name': 'TESSA CONROY', 'section_num': '001', 'instructor_id': '0005851160'},,,TESSA CONROY',TESSA CONROY,0005851160'},0005851160,,108,215,0005851160,TESSA CONROY
{'dept_num': 754, 'course_num': 207, 'instructor_name': 'BRADLEY KUMM', 'section_num': '602', 'instructor_id': '0005701835'},,,BRADLEY KUMM',BRADLEY KUMM,0005701835'},0005701835,,754,207,0005701835,BRADLEY KUMM
{'dept_num': 754, 'course_num': 207, 'instructor_name': 'CRISTIAN VEGA', 'section_num': '603', 'instructor_id': '0005908337'},,,CRISTIAN VEGA',CRISTIAN VEGA,0005908337'},0005908337,,754,207,0005908337,CRISTIAN VEGA
{'dept_num': 754, 'course_num': 207, 'instructor_name': 'TZU TIEN CHUNG', 'section_num': '604', 'instructor_id': '0006098670'},,,TZU TIEN CHUNG',TZU TIEN CHUNG,0006098670'},0006098670,,754,207,0006098670,TZU TIEN CHUNG
{'dept_num': 754, 'course_num': 207, 'instructor_name': 'BRADLEY KUMM', 'section_num': '607', 'instructor_id': '0005701835'},,,BRADLEY KUMM',BRADLEY KUMM,0005701835'},0005701835,,754,207,0005701835,BRADLEY KUMM
{'dept_num': 754, 'course_num': 207, 'instructor_name': 'JOHN PODCZERWINSKI', 'section_num': '609', 'instructor_id': '0006076252'},,,JOHN PODCZERWINSKI',JOHN PODCZERWINSKI,0006076252'},0006076252,,754,207,0006076252,JOHN PODCZERWINSKI
{'dept_num': 754, 'course_num': 207, 'instructor_name': 'TZU TIEN CHUNG', 'section_num': '611', 'instructor_id': '0006098670'},,,TZU TIEN CHUNG',TZU TIEN CHUNG,0006098670'},0006098670,,754,207,0006098670,TZU TIEN CHUNG
{'dept_num': 754, 'course_num': 207, 'instructor_name': 'CRISTIAN VEGA', 'section_num': '612', 'instructor_id': '0005908337'},,,CRISTIAN VEGA',CRISTIAN VEGA,0005908337'},0005908337,,754,207,0005908337,CRISTIAN VEGA
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'JEFFREY SCHMIDT', 'section_num': '001', 'instructor_id': '0001064165'},,,JEFFREY SCHMIDT',JEFFREY SCHMIDT,0001064165'},0001064165,,754,208,0001064165,JEFFREY SCHMIDT
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'NEIL LEONARD', 'section_num': '301', 'instructor_id': '0005905080'},,,NEIL LEONARD',NEIL LEONARD,0005905080'},0005905080,,754,208,0005905080,NEIL LEONARD
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ARIEL ROCK', 'section_num': '302', 'instructor_id': '0005703887'},,,ARIEL ROCK',ARIEL ROCK,0005703887'},0005703887,,754,208,0005703887,ARIEL ROCK
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'AZAMAT ZHAKSYLYKOV', 'section_num': '303', 'instructor_id': '0005912238'},,,AZAMAT ZHAKSYLYKOV',AZAMAT ZHAKSYLYKOV,0005912238'},0005912238,,754,208,0005912238,AZAMAT ZHAKSYLYKOV
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'EDWARD BASSO', 'section_num': '304', 'instructor_id': '0004546963'},,,EDWARD BASSO',EDWARD BASSO,0004546963'},0004546963,,754,208,0004546963,EDWARD BASSO
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ARIEL ROCK', 'section_num': '305', 'instructor_id': '0005703887'},,,ARIEL ROCK',ARIEL ROCK,0005703887'},0005703887,,754,208,0005703887,ARIEL ROCK
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ALEXANDER COLE', 'section_num': '306', 'instructor_id': '0005525902'},,,ALEXANDER COLE',ALEXANDER COLE,0005525902'},0005525902,,754,208,0005525902,ALEXANDER COLE
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'AZAMAT ZHAKSYLYKOV', 'section_num': '307', 'instructor_id': '0005912238'},,,AZAMAT ZHAKSYLYKOV',AZAMAT ZHAKSYLYKOV,0005912238'},0005912238,,754,208,0005912238,AZAMAT ZHAKSYLYKOV
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ALEXANDER COLE', 'section_num': '308', 'instructor_id': '0005525902'},,,ALEXANDER COLE',ALEXANDER COLE,0005525902'},0005525902,,754,208,0005525902,ALEXANDER COLE
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'NEIL LEONARD', 'section_num': '309', 'instructor_id': '0005905080'},,,NEIL LEONARD',NEIL LEONARD,0005905080'},0005905080,,754,208,0005905080,NEIL LEONARD
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'HE HE', 'section_num': '310', 'instructor_id': '0005910931'},,,HE HE',HE HE,0005910931'},0005910931,,754,208,0005910931,HE HE
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'EDWARD BASSO', 'section_num': '311', 'instructor_id': '0004546963'},,,EDWARD BASSO',EDWARD BASSO,0004546963'},0004546963,,754,208,0004546963,EDWARD BASSO
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'SHAY INBAR', 'section_num': '312', 'instructor_id': '0005539939'},,,SHAY INBAR',SHAY INBAR,0005539939'},0005539939,,754,208,0005539939,SHAY INBAR
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'HE HE', 'section_num': '313', 'instructor_id': '0005910931'},,,HE HE',HE HE,0005910931'},0005910931,,754,208,0005910931,HE HE
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'NEIL LEONARD', 'section_num': '601', 'instructor_id': '0005905080'},,,NEIL LEONARD',NEIL LEONARD,0005905080'},0005905080,,754,208,0005905080,NEIL LEONARD
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ARIEL ROCK', 'section_num': '602', 'instructor_id': '0005703887'},,,ARIEL ROCK',ARIEL ROCK,0005703887'},0005703887,,754,208,0005703887,ARIEL ROCK
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'AZAMAT ZHAKSYLYKOV', 'section_num': '603', 'instructor_id': '0005912238'},,,AZAMAT ZHAKSYLYKOV',AZAMAT ZHAKSYLYKOV,0005912238'},0005912238,,754,208,0005912238,AZAMAT ZHAKSYLYKOV
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'EDWARD BASSO', 'section_num': '604', 'instructor_id': '0004546963'},,,EDWARD BASSO',EDWARD BASSO,0004546963'},0004546963,,754,208,0004546963,EDWARD BASSO
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ARIEL ROCK', 'section_num': '605', 'instructor_id': '0005703887'},,,ARIEL ROCK',ARIEL ROCK,0005703887'},0005703887,,754,208,0005703887,ARIEL ROCK
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ALEXANDER COLE', 'section_num': '606', 'instructor_id': '0005525902'},,,ALEXANDER COLE',ALEXANDER COLE,0005525902'},0005525902,,754,208,0005525902,ALEXANDER COLE
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'AZAMAT ZHAKSYLYKOV', 'section_num': '607', 'instructor_id': '0005912238'},,,AZAMAT ZHAKSYLYKOV',AZAMAT ZHAKSYLYKOV,0005912238'},0005912238,,754,208,0005912238,AZAMAT ZHAKSYLYKOV
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'ALEXANDER COLE', 'section_num': '608', 'instructor_id': '0005525902'},,,ALEXANDER COLE',ALEXANDER COLE,0005525902'},0005525902,,754,208,0005525902,ALEXANDER COLE
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'NEIL LEONARD', 'section_num': '609', 'instructor_id': '0005905080'},,,NEIL LEONARD',NEIL LEONARD,0005905080'},0005905080,,754,208,0005905080,NEIL LEONARD
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'HE HE', 'section_num': '610', 'instructor_id': '0005910931'},,,HE HE',HE HE,0005910931'},0005910931,,754,208,0005910931,HE HE
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'EDWARD BASSO', 'section_num': '611', 'instructor_id': '0004546963'},,,EDWARD BASSO',EDWARD BASSO,0004546963'},0004546963,,754,208,0004546963,EDWARD BASSO
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'SHAY INBAR', 'section_num': '612', 'instructor_id': '0005539939'},,,SHAY INBAR',SHAY INBAR,0005539939'},0005539939,,754,208,0005539939,SHAY INBAR
{'dept_num': 754, 'course_num': 208, 'instructor_name': 'HE HE', 'section_num': '613', 'instructor_id': '0005910931'},,,HE HE',HE HE,0005910931'},0005910931,,754,208,0005910931,HE HE
{'dept_num': 754, 'course_num': 235, 'instructor_name': 'IRENA KNEZEVIC', 'section_num': '001', 'instructor_id': '0003815385'},,,IRENA KNEZEVIC',IRENA KNEZEVIC,0003815385'},0003815385,,754,235,0003815385,IRENA KNEZEVIC
{'dept_num': 754, 'course_num': 235, 'instructor_name': 'IRENA KNEZEVIC', 'section_num': '301', 'instructor_id': '0003815385'},,,IRENA KNEZEVIC',IRENA KNEZEVIC,0003815385'},0003815385,,754,235,0003815385,IRENA KNEZEVIC
{'dept_num': 754, 'course_num': 241, 'instructor_name': 'MARSHALL ONELLION', 'section_num': '001', 'instructor_id': '0002600679'},,,MARSHALL ONELLION',MARSHALL ONELLION,0002600679'},0002600679,,754,241,0002600679,MARSHALL ONELLION
{'dept_num': 754, 'course_num': 241, 'instructor_name': 'MARSHALL ONELLION', 'section_num': '301', 'instructor_id': '0002600679'},,,MARSHALL ONELLION',MARSHALL ONELLION,0002600679'},0002600679,,754,241,0002600679,MARSHALL ONELLION
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '001', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,248,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'BRIAN REBEL', 'section_num': '001', 'instructor_id': '0001594796'},,,BRIAN REBEL',BRIAN REBEL,0001594796'},0001594796,,754,248,0001594796,BRIAN REBEL
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'BRIAN REBEL', 'section_num': '301', 'instructor_id': '0001594796'},,,BRIAN REBEL',BRIAN REBEL,0001594796'},0001594796,,754,248,0001594796,BRIAN REBEL
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'GAGE BONNER', 'section_num': '301', 'instructor_id': '0005703142'},,,GAGE BONNER',GAGE BONNER,0005703142'},0005703142,,754,248,0005703142,GAGE BONNER
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '301', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,248,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'GAGE BONNER', 'section_num': '302', 'instructor_id': '0005703142'},,,GAGE BONNER',GAGE BONNER,0005703142'},0005703142,,754,248,0005703142,GAGE BONNER
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'BRIAN REBEL', 'section_num': '302', 'instructor_id': '0001594796'},,,BRIAN REBEL',BRIAN REBEL,0001594796'},0001594796,,754,248,0001594796,BRIAN REBEL
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '302', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,248,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'BRIAN REBEL', 'section_num': '303', 'instructor_id': '0001594796'},,,BRIAN REBEL',BRIAN REBEL,0001594796'},0001594796,,754,248,0001594796,BRIAN REBEL
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '303', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,248,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'GAGE BONNER', 'section_num': '303', 'instructor_id': '0005703142'},,,GAGE BONNER',GAGE BONNER,0005703142'},0005703142,,754,248,0005703142,GAGE BONNER
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'GAGE BONNER', 'section_num': '601', 'instructor_id': '0005703142'},,,GAGE BONNER',GAGE BONNER,0005703142'},0005703142,,754,248,0005703142,GAGE BONNER
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '601', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,248,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'BRIAN REBEL', 'section_num': '601', 'instructor_id': '0001594796'},,,BRIAN REBEL',BRIAN REBEL,0001594796'},0001594796,,754,248,0001594796,BRIAN REBEL
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'GAGE BONNER', 'section_num': '602', 'instructor_id': '0005703142'},,,GAGE BONNER',GAGE BONNER,0005703142'},0005703142,,754,248,0005703142,GAGE BONNER
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '602', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,248,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'BRIAN REBEL', 'section_num': '602', 'instructor_id': '0001594796'},,,BRIAN REBEL',BRIAN REBEL,0001594796'},0001594796,,754,248,0001594796,BRIAN REBEL
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '603', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,248,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'GAGE BONNER', 'section_num': '603', 'instructor_id': '0005703142'},,,GAGE BONNER',GAGE BONNER,0005703142'},0005703142,,754,248,0005703142,GAGE BONNER
{'dept_num': 754, 'course_num': 248, 'instructor_name': 'BRIAN REBEL', 'section_num': '603', 'instructor_id': '0001594796'},,,BRIAN REBEL',BRIAN REBEL,0001594796'},0001594796,,754,248,0001594796,BRIAN REBEL
{'dept_num': 754, 'course_num': 265, 'instructor_name': 'RONALD WAKAI', 'section_num': '001', 'instructor_id': '0002600501'},,,RONALD WAKAI',RONALD WAKAI,0002600501'},0002600501,,754,265,0002600501,RONALD WAKAI
{'dept_num': 754, 'course_num': 298, 'instructor_name': 'SHIMON KOLKOWITZ', 'section_num': '003', 'instructor_id': '0006025058'},,,SHIMON KOLKOWITZ',SHIMON KOLKOWITZ,0006025058'},0006025058,,754,298,0006025058,SHIMON KOLKOWITZ
{'dept_num': 754, 'course_num': 298, 'instructor_name': 'MARK ERIKSSON', 'section_num': '005', 'instructor_id': '0000515995'},,,MARK ERIKSSON',MARK ERIKSSON,0000515995'},0000515995,,754,298,0000515995,MARK ERIKSSON
{'dept_num': 754, 'course_num': 299, 'instructor_name': 'DUNCAN CARLSMITH', 'section_num': '001', 'instructor_id': '0002600003'},,,DUNCAN CARLSMITH',DUNCAN CARLSMITH,0002600003'},0002600003,,754,299,0002600003,DUNCAN CARLSMITH
{'dept_num': 754, 'course_num': 299, 'instructor_name': 'ROBERT JOYNT', 'section_num': '012', 'instructor_id': '0002600214'},,,ROBERT JOYNT',ROBERT JOYNT,0002600214'},0002600214,,754,299,0002600214,ROBERT JOYNT
{'dept_num': 754, 'course_num': 301, 'instructor_name': 'TULIKA BOSE', 'section_num': '001', 'instructor_id': '0006176947'},,,TULIKA BOSE',TULIKA BOSE,0006176947'},0006176947,,754,301,0006176947,TULIKA BOSE
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '001', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '002', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '003', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'YINQI CHEN', 'section_num': '301', 'instructor_id': '0005189236'},,,YINQI CHEN',YINQI CHEN,0005189236'},0005189236,,754,307,0005189236,YINQI CHEN
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '301', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'KAIRUI ZHANG', 'section_num': '302', 'instructor_id': '0005193294'},,,KAIRUI ZHANG',KAIRUI ZHANG,0005193294'},0005193294,,754,307,0005193294,KAIRUI ZHANG
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '302', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '304', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'PRAFUL GAGRANI', 'section_num': '304', 'instructor_id': '0006097262'},,,PRAFUL GAGRANI',PRAFUL GAGRANI,0006097262'},0006097262,,754,307,0006097262,PRAFUL GAGRANI
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '305', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'YINQI CHEN', 'section_num': '305', 'instructor_id': '0005189236'},,,YINQI CHEN',YINQI CHEN,0005189236'},0005189236,,754,307,0005189236,YINQI CHEN
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'PRAFUL GAGRANI', 'section_num': '306', 'instructor_id': '0006097262'},,,PRAFUL GAGRANI',PRAFUL GAGRANI,0006097262'},0006097262,,754,307,0006097262,PRAFUL GAGRANI
{'dept_num': 754, 'course_num': 307, 'instructor_name': 'MICHAEL WINOKUR', 'section_num': '306', 'instructor_id': '0002600622'},,,MICHAEL WINOKUR',MICHAEL WINOKUR,0002600622'},0002600622,,754,307,0002600622,MICHAEL WINOKUR
{'dept_num': 754, 'course_num': 311, 'instructor_name': 'PAUL TERRY', 'section_num': '001', 'instructor_id': '0002601897'},,,PAUL TERRY',PAUL TERRY,0002601897'},0002601897,,754,311,0002601897,PAUL TERRY
{'dept_num': 754, 'course_num': 311, 'instructor_name': 'STEVEN CASPER', 'section_num': '301', 'instructor_id': '0005322557'},,,STEVEN CASPER',STEVEN CASPER,0005322557'},0005322557,,754,311,0005322557,STEVEN CASPER
{'dept_num': 754, 'course_num': 311, 'instructor_name': 'PAUL TERRY', 'section_num': '301', 'instructor_id': '0002601897'},,,PAUL TERRY',PAUL TERRY,0002601897'},0002601897,,754,311,0002601897,PAUL TERRY
{'dept_num': 754, 'course_num': 311, 'instructor_name': 'PAUL TERRY', 'section_num': '302', 'instructor_id': '0002601897'},,,PAUL TERRY',PAUL TERRY,0002601897'},0002601897,,754,311,0002601897,PAUL TERRY
{'dept_num': 754, 'course_num': 311, 'instructor_name': 'STEVEN CASPER', 'section_num': '302', 'instructor_id': '0005322557'},,,STEVEN CASPER',STEVEN CASPER,0005322557'},0005322557,,754,311,0005322557,STEVEN CASPER
{'dept_num': 754, 'course_num': 311, 'instructor_name': 'STEVEN CASPER', 'section_num': '303', 'instructor_id': '0005322557'},,,STEVEN CASPER',STEVEN CASPER,0005322557'},0005322557,,754,311,0005322557,STEVEN CASPER
{'dept_num': 754, 'course_num': 311, 'instructor_name': 'PAUL TERRY', 'section_num': '303', 'instructor_id': '0002601897'},,,PAUL TERRY',PAUL TERRY,0002601897'},0002601897,,754,311,0002601897,PAUL TERRY
{'dept_num': 754, 'course_num': 322, 'instructor_name': 'DANIEL CHUNG', 'section_num': '001', 'instructor_id': '0003643053'},,,DANIEL CHUNG',DANIEL CHUNG,0003643053'},0003643053,,754,322,0003643053,DANIEL CHUNG
{'dept_num': 754, 'course_num': 322, 'instructor_name': 'BENJAMIN LEMBERGER', 'section_num': '301', 'instructor_id': '0005321566'},,,BENJAMIN LEMBERGER',BENJAMIN LEMBERGER,0005321566'},0005321566,,754,322,0005321566,BENJAMIN LEMBERGER
{'dept_num': 754, 'course_num': 322, 'instructor_name': 'DANIEL CHUNG', 'section_num': '301', 'instructor_id': '0003643053'},,,DANIEL CHUNG',DANIEL CHUNG,0003643053'},0003643053,,754,322,0003643053,DANIEL CHUNG
{'dept_num': 754, 'course_num': 322, 'instructor_name': 'DANIEL CHUNG', 'section_num': '302', 'instructor_id': '0003643053'},,,DANIEL CHUNG',DANIEL CHUNG,0003643053'},0003643053,,754,322,0003643053,DANIEL CHUNG
{'dept_num': 754, 'course_num': 322, 'instructor_name': 'BENJAMIN LEMBERGER', 'section_num': '302', 'instructor_id': '0005321566'},,,BENJAMIN LEMBERGER',BENJAMIN LEMBERGER,0005321566'},0005321566,,754,322,0005321566,BENJAMIN LEMBERGER
{'dept_num': 754, 'course_num': 322, 'instructor_name': 'BENJAMIN LEMBERGER', 'section_num': '303', 'instructor_id': '0005321566'},,,BENJAMIN LEMBERGER',BENJAMIN LEMBERGER,0005321566'},0005321566,,754,322,0005321566,BENJAMIN LEMBERGER
{'dept_num': 754, 'course_num': 322, 'instructor_name': 'DANIEL CHUNG', 'section_num': '303', 'instructor_id': '0003643053'},,,DANIEL CHUNG',DANIEL CHUNG,0003643053'},0003643053,,754,322,0003643053,DANIEL CHUNG
{'dept_num': 754, 'course_num': 323, 'instructor_name': 'MARK ERIKSSON', 'section_num': '001', 'instructor_id': '0000515995'},,,MARK ERIKSSON',MARK ERIKSSON,0000515995'},0000515995,,754,323,0000515995,MARK ERIKSSON
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'DENIZ YAVUZ', 'section_num': '001', 'instructor_id': '0004195809'},,,DENIZ YAVUZ',DENIZ YAVUZ,0004195809'},0004195809,,754,325,0004195809,DENIZ YAVUZ
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'DENIZ YAVUZ', 'section_num': '301', 'instructor_id': '0004195809'},,,DENIZ YAVUZ',DENIZ YAVUZ,0004195809'},0004195809,,754,325,0004195809,DENIZ YAVUZ
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'JOSHUA KARPEL', 'section_num': '301', 'instructor_id': '0005336071'},,,JOSHUA KARPEL',JOSHUA KARPEL,0005336071'},0005336071,,754,325,0005336071,JOSHUA KARPEL
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'DENIZ YAVUZ', 'section_num': '303', 'instructor_id': '0004195809'},,,DENIZ YAVUZ',DENIZ YAVUZ,0004195809'},0004195809,,754,325,0004195809,DENIZ YAVUZ
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'ZACHARY BUCKHOLTZ', 'section_num': '303', 'instructor_id': '0005299144'},,,ZACHARY BUCKHOLTZ',ZACHARY BUCKHOLTZ,0005299144'},0005299144,,754,325,0005299144,ZACHARY BUCKHOLTZ
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'JOSHUA KARPEL', 'section_num': '304', 'instructor_id': '0005336071'},,,JOSHUA KARPEL',JOSHUA KARPEL,0005336071'},0005336071,,754,325,0005336071,JOSHUA KARPEL
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'DENIZ YAVUZ', 'section_num': '304', 'instructor_id': '0004195809'},,,DENIZ YAVUZ',DENIZ YAVUZ,0004195809'},0004195809,,754,325,0004195809,DENIZ YAVUZ
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'ZACHARY BUCKHOLTZ', 'section_num': '305', 'instructor_id': '0005299144'},,,ZACHARY BUCKHOLTZ',ZACHARY BUCKHOLTZ,0005299144'},0005299144,,754,325,0005299144,ZACHARY BUCKHOLTZ
{'dept_num': 754, 'course_num': 325, 'instructor_name': 'DENIZ YAVUZ', 'section_num': '305', 'instructor_id': '0004195809'},,,DENIZ YAVUZ',DENIZ YAVUZ,0004195809'},0004195809,,754,325,0004195809,DENIZ YAVUZ
{'dept_num': 754, 'course_num': 407, 'instructor_name': 'DAN MC CAMMON', 'section_num': '001', 'instructor_id': '0000996354'},,,DAN MC CAMMON',DAN MC CAMMON,0000996354'},0000996354,,754,407,0000996354,DAN MC CAMMON
{'dept_num': 754, 'course_num': 407, 'instructor_name': 'VICTOR BRAR', 'section_num': '001', 'instructor_id': '0001361971'},,,VICTOR BRAR',VICTOR BRAR,0001361971'},0001361971,,754,407,0001361971,VICTOR BRAR
{'dept_num': 754, 'course_num': 407, 'instructor_name': 'VICTOR BRAR', 'section_num': '002', 'instructor_id': '0001361971'},,,VICTOR BRAR',VICTOR BRAR,0001361971'},0001361971,,754,407,0001361971,VICTOR BRAR
{'dept_num': 754, 'course_num': 407, 'instructor_name': 'DAN MC CAMMON', 'section_num': '002', 'instructor_id': '0000996354'},,,DAN MC CAMMON',DAN MC CAMMON,0000996354'},0000996354,,754,407,0000996354,DAN MC CAMMON
{'dept_num': 754, 'course_num': 407, 'instructor_name': 'VICTOR BRAR', 'section_num': '003', 'instructor_id': '0001361971'},,,VICTOR BRAR',VICTOR BRAR,0001361971'},0001361971,,754,407,0001361971,VICTOR BRAR
{'dept_num': 754, 'course_num': 407, 'instructor_name': 'DAN MC CAMMON', 'section_num': '003', 'instructor_id': '0000996354'},,,DAN MC CAMMON',DAN MC CAMMON,0000996354'},0000996354,,754,407,0000996354,DAN MC CAMMON
{'dept_num': 754, 'course_num': 415, 'instructor_name': 'JAMES LAWLER', 'section_num': '001', 'instructor_id': '0000950072'},,,JAMES LAWLER',JAMES LAWLER,0000950072'},0000950072,,754,415,0000950072,JAMES LAWLER
{'dept_num': 754, 'course_num': 449, 'instructor_name': 'MAXIM VAVILOV', 'section_num': '001', 'instructor_id': '0004187683'},,,MAXIM VAVILOV',MAXIM VAVILOV,0004187683'},0004187683,,754,449,0004187683,MAXIM VAVILOV
{'dept_num': 754, 'course_num': 499, 'instructor_name': 'VICTOR BRAR', 'section_num': '002', 'instructor_id': '0001361971'},,,VICTOR BRAR',VICTOR BRAR,0001361971'},0001361971,,754,499,0001361971,VICTOR BRAR
{'dept_num': 754, 'course_num': 499, 'instructor_name': 'ROBERT JOYNT', 'section_num': '021', 'instructor_id': '0002600214'},,,ROBERT JOYNT',ROBERT JOYNT,0002600214'},0002600214,,754,499,0002600214,ROBERT JOYNT
{'dept_num': 754, 'course_num': 525, 'instructor_name': 'AMY WENDT', 'section_num': '001', 'instructor_id': '0002601601'},,,AMY WENDT',AMY WENDT,0002601601'},0002601601,,754,525,0002601601,AMY WENDT
{'dept_num': 754, 'course_num': 527, 'instructor_name': 'CARL SOVINEC', 'section_num': '001', 'instructor_id': '0000318467'},,,CARL SOVINEC',CARL SOVINEC,0000318467'},0000318467,,754,527,0000318467,CARL SOVINEC
{'dept_num': 754, 'course_num': 531, 'instructor_name': 'ROBERT MCDERMOTT', 'section_num': '001', 'instructor_id': '0004187680'},,,ROBERT MCDERMOTT',ROBERT MCDERMOTT,0004187680'},0004187680,,754,531,0004187680,ROBERT MCDERMOTT
