,#1,#2,#3,#4,#5,#6,#7,#8
8829,Public Hlth: Principles&Pract,MED,810,780,001,49,3.99,"[98.0, 2.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8830,Public Hlth: Principles&Pract,MED,810,781,001,16,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8831,Public Hlth: Principles&Pract,MED,810,781,003,18,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8832,Public Hlth: Principles&Pract,MED,810,781,004,13,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
8833,Intro to Public Health Seminar,MED,810,787,002,15,3.767,"[66.7, 26.7, None, 6.7, None, None, None, None, None, None, None, None, None, None, None]"
8834,Intro to Public Health Seminar,MED,810,787,004,19,3.947,"[89.5, 10.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8835,Public Health Field Experience,MED,810,788,001,29,3.907,"[37.9, 6.9, 3.4, None, None, None, None, None, None, None, None, None, 51.7, None, None]"
8836,Biol Basis-Population Health,MED,810,794,001,8,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8837,Principles-Populatn Health Sci,MED,810,795,002,18,3.765,"[66.7, 16.7, 5.6, 5.6, None, None, None, None, None, None, None, None, None, None, 5.6]"
8838,Introduction to Epidemiology,MED,810,797,001,80,3.557,"[38.8, 32.5, 27.5, None, None, None, None, None, None, None, None, None, 1.3, None, None]"
8839,Monitoring Population Health,MED,810,803,001,14,3.923,"[78.6, 14.3, None, None, None, None, None, None, None, None, None, None, 7.1, None, None]"
8840,Epidemiologic Methods 4,MED,810,805,001,10,3.9,"[80.0, 20.0, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8841,Graduate Research Seminar,MED,810,820,001,11,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8842,Sem. Health Mental Health Econ,MED,810,845,001,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8843,Special Topics-Epidemiology,MED,810,904,004,32,3.953,"[90.6, 9.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8844,Clin Chem-Newborn-StateLab,MED,810,913,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8845,Internl Hlth Systems & Policy,MED,810,915,050,9,3.563,"[22.2, 55.6, 11.1, None, None, None, None, None, None, None, None, None, None, None, 11.1]"
8846,Internl Hlth Systems & Policy,MED,810,990,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8847,Internl Hlth Systems & Policy,MED,810,990,003,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8848,Internl Hlth Systems & Policy,MED,810,990,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8849,Internl Hlth Systems & Policy,MED,810,990,007,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8850,Internl Hlth Systems & Policy,MED,810,990,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8851,Internl Hlth Systems & Policy,MED,810,990,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8852,Internl Hlth Systems & Policy,MED,810,990,013,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8853,Internl Hlth Systems & Policy,MED,810,990,015,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8854,Internl Hlth Systems & Policy,MED,810,990,017,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8855,Internl Hlth Systems & Policy,MED,810,990,018,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8856,Internl Hlth Systems & Policy,MED,810,990,019,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8857,Internl Hlth Systems & Policy,MED,810,990,020,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8858,Internl Hlth Systems & Policy,MED,810,990,021,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8859,Internl Hlth Systems & Policy,MED,810,990,023,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8860,Internl Hlth Systems & Policy,MED,810,990,025,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8861,Internl Hlth Systems & Policy,MED,810,990,026,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8862,Internl Hlth Systems & Policy,MED,810,990,028,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8863,Internl Hlth Systems & Policy,MED,810,990,040,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8864,Internl Hlth Systems & Policy,MED,810,990,092,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8865,PSYCHIATRY,MED,814,699,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8866,PSYCHIATRY,MED,814,699,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8867,PSYCHIATRY,MED,814,699,004,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8868,PSYCHIATRY,MED,814,699,039,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8869,PSYCHIATRY,MED,814,699,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8870,Found. Infant Mental Health,MED,814,712,001,29,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, 100.0]"
8871,Reflective Practices in IMH I,MED,814,713,001,29,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, 100.0]"
8872,ACP Consultation II,MED,814,714,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8873,ACP Consultation II,MED,814,812,041,14,3.321,"[21.4, 28.6, 42.9, 7.1, None, None, None, None, None, None, None, None, None, None, None]"
8874,ACP Consultation II,MED,814,812,042,14,3.357,"[21.4, 28.6, 50.0, None, None, None, None, None, None, None, None, None, None, None, None]"
8875,ACP Consultation II,MED,814,812,043,15,3.367,"[26.7, 26.7, 40.0, 6.7, None, None, None, None, None, None, None, None, None, None, None]"
8876,ACP Consultation II,MED,814,812,044,15,3.467,"[33.3, 26.7, 40.0, None, None, None, None, None, None, None, None, None, None, None, None]"
8877,Third Year Psychiatry,MED,814,919,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8878,Third Year Psychiatry,MED,814,919,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8879,Third Year Psychiatry,MED,814,919,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8880,Individualized 4th Yr Clerk,MED,814,922,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8881,Individualized 4th Yr Clerk,MED,814,922,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8882,Individualized 4th Yr Clerk,MED,814,922,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8883,PsychCons&OutptClerk-CSC/VA,MED,814,930,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8884,PsychCons&OutptClerk-CSC/VA,MED,814,930,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8885,PsychCons&OutptClerk-CSC/VA,MED,814,930,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8886,PsychCons&OutptClerk-CSC/VA,MED,814,930,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8887,PsychCons&OutptClerk-CSC/VA,MED,814,930,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8888,Geriatric Psychiat Clrk-VAH,MED,814,946,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8889,Geriatric Psychiat Clrk-VAH,MED,814,946,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8890,RADIOLOGY,MED,832,699,215,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8891,RADIOLOGY,MED,832,699,220,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8892,RADIOLOGY,MED,832,699,222,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8893,RADIOLOGY,MED,832,699,223,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8894,Directed Study,MED,832,813,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8895,Directed Study,MED,832,813,002,8,3.313,"[25.0, 12.5, 62.5, None, None, None, None, None, None, None, None, None, None, None, None]"
8896,Directed Study,MED,832,813,003,10,3.35,"[20.0, 30.0, 50.0, None, None, None, None, None, None, None, None, None, None, None, None]"
8897,Directed Study,MED,832,813,004,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8898,Directed Study,MED,832,813,005,10,3.4,"[20.0, 40.0, 40.0, None, None, None, None, None, None, None, None, None, None, None, None]"
8899,Directed Study,MED,832,813,006,7,3.429,"[28.6, 28.6, 42.9, None, None, None, None, None, None, None, None, None, None, None, None]"
8900,Directed Study,MED,832,813,007,10,3.55,"[40.0, 30.0, 30.0, None, None, None, None, None, None, None, None, None, None, None, None]"
8901,Directed Study,MED,832,813,008,7,3.286,"[14.3, 28.6, 57.1, None, None, None, None, None, None, None, None, None, None, None, None]"
8902,Directed Study,MED,832,813,009,10,3.35,"[30.0, 20.0, 40.0, 10.0, None, None, None, None, None, None, None, None, None, None, None]"
8903,Directed Study,MED,832,813,010,7,3.286,"[28.6, 14.3, 42.9, 14.3, None, None, None, None, None, None, None, None, None, None, None]"
8904,Radiology Clerkship,MED,832,910,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8905,Radiology Clerkship,MED,832,910,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8906,Indep Rdg & Rsch-4th Yr Med,MED,832,920,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8907,Indep Rdg & Rsch-4th Yr Med,MED,832,920,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8908,Indep Rdg & Rsch-4th Yr Med,MED,832,920,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8909,Indep Rdg & Rsch-4th Yr Med,MED,832,920,041,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8910,Indep Rdg & Rsch-4th Yr Med,MED,832,920,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8911,Indep Rdg & Rsch-4th Yr Med,MED,832,920,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8912,Indep Rdg & Rsch-4th Yr Med,MED,832,920,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8913,Independent Study,MED,840,699,031,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8914,Rehabilitatn Med Clerk-CSC,MED,840,920,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8915,SENIOR MEDICAL PROGRAM,MED,882,812,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8916,SENIOR MEDICAL PROGRAM,MED,882,812,081,21,3.286,"[14.3, 28.6, 57.1, None, None, None, None, None, None, None, None, None, None, None, None]"
8917,SENIOR MEDICAL PROGRAM,MED,882,840,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8918,SENIOR MEDICAL PROGRAM,MED,882,840,063,12,3.917,"[83.3, 16.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8919,SENIOR MEDICAL PROGRAM,MED,882,840,064,11,3.864,"[72.7, 27.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8920,Preceptorship-Ashland,MED,882,852,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8921,Preceptorship-Ashland,MED,882,853,063,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8922,Preceptorship-Ashland,MED,882,853,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8923,Preceptorship-Beaver Dam,MED,882,855,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8924,Preceptorship-Beaver Dam,MED,882,855,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8925,Preceptorship-Beaver Dam,MED,882,855,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8926,Preceptorship-Blk Riv Falls,MED,882,858,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8927,Preceptorship-Blk Riv Falls,MED,882,858,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8928,Preceptorship-Marshfield,MED,882,862,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8929,Preceptorship-Monroe,MED,882,864,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8930,Preceptorship-Sheboygan,MED,882,868,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8931,Preceptorship-Sheboygan,MED,882,870,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8932,Preceptorship-Sheboygan,MED,882,870,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8933,Preceptorship-Wausau,MED,882,871,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8934,Preceptorship-Cross Plains,MED,882,880,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8935,Preceptorship-Cross Plains,MED,882,883,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8936,Preceptorship-Cross Plains,MED,882,883,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8937,Preceptorship-Cross Plains,MED,882,883,064,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8938,Extram Elect-Anesthesiology,MED,882,921,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8939,Extram Elect-Anesthesiology,MED,882,922,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8940,Extram Elect-Anesthesiology,MED,882,922,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8941,Extram Elect-Human Oncology,MED,882,923,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8942,Extram Elect-Human Oncology,MED,882,924,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8943,Extram Elect-Human Oncology,MED,882,924,043,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8944,Extramur Elect-Medicine,MED,882,926,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8945,Extramur Elect-Medicine,MED,882,926,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8946,Extramur Elect-Ophthalmolgy,MED,882,927,043,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8947,Extramur Elect-Pediatrics,MED,882,929,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8948,SENIOR MEDICAL PROGRAM,MED,882,931,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8949,SENIOR MEDICAL PROGRAM,MED,882,931,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8950,Extramur Elect-Radiology,MED,882,932,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8951,Extramur Elect-Radiology,MED,882,934,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8952,Extramur Elect-Radiology,MED,882,934,041,7,3.929,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8953,Extramur Elect-Surgery,MED,882,936,041,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8954,Extramur Elect-Surgery,MED,882,936,043,12,3.727,"[50.0, 33.3, 8.3, None, None, None, None, None, None, None, None, None, None, None, 8.3]"
8955,TRIUMPH II: Milwaukee,MED,882,953,010,16,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
8956,TRIUMPH III: Leadership,MED,882,955,044,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
8957,SURGERY,MED,936,699,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8958,SURGERY,MED,936,699,048,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8959,SURGERY,MED,936,699,049,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8960,SURGERY,MED,936,699,050,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8961,SURGERY,MED,936,699,052,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8962,SURGERY,MED,936,699,053,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8963,SURGERY,MED,936,699,102,7,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8964,SURGERY,MED,936,699,113,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8965,SURGERY,MED,936,699,116,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8966,SURGERY,MED,936,699,118,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8967,SURGERY,MED,936,699,141,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8968,SURGERY,MED,936,699,143,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8969,SURGERY,MED,936,699,146,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8970,SURGERY,MED,936,699,149,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8971,SURGERY,MED,936,699,155,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8972,SURGERY,MED,936,699,157,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8973,SURGERY,MED,936,699,160,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8974,SURGERY,MED,936,699,164,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8975,SURGERY,MED,936,699,165,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8976,SURGERY,MED,936,699,166,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8977,SURGERY,MED,936,699,167,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8978,SURGERY,MED,936,699,168,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8979,SURGERY,MED,936,699,170,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8980,SURGERY,MED,936,699,171,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8981,Independent Study,MED,936,910,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8982,Independent Study,MED,936,910,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8983,Independent Study,MED,936,910,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8984,Independent Study,MED,936,910,083,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8985,Indep Rdg & Rsch-4th Yr Med,MED,936,919,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8986,Indep Rdg & Rsch-4th Yr Med,MED,936,919,043,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8987,Gen Surgery Clerkship-CSC,MED,936,920,041,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8988,Gen Surgery Clerkship-CSC,MED,936,921,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8989,Gen Surgery Clerkship-CSC,MED,936,921,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8990,Gen Surgery Clerkship-CSC,MED,936,921,012,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8991,Gen Surg Clerkship-Meriter,MED,936,926,044,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8992,Gen Surg Clerkship-Meriter,MED,936,926,045,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8993,Surgery for the Non-Surgeon,MED,936,929,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8994,Surgery for the Non-Surgeon,MED,936,929,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8995,Pediatric Surgery,MED,936,940,007,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8996,SURGERY,MED,936,940,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8997,SURGERY,MED,936,940,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8998,SURGERY,MED,936,940,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8999,SURGERY,MED,936,940,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9000,Adult Orth & Fractures-VAH,MED,936,941,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9001,Adult Orth & Fractures-VAH,MED,936,948,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9002,Adult Orth & Fractures-VAH,MED,936,948,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9003,Adult Orth & Fractures-VAH,MED,936,948,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9004,Adult Orth & Fractures-VAH,MED,936,948,042,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9005,Otolaryngology Clerk-CSC,MED,936,949,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9006,Otolaryngology Clerk-CSC,MED,936,949,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9007,Otolaryngology Clerk-CSC,MED,936,949,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9008,Periph Vasculr Clrk-CSC/VAH,MED,936,954,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9009,Plastc&RecnstrSurgClerk-CSC,MED,936,956,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9010,Plastc&RecnstrSurgClerk-CSC,MED,936,957,011,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9011,Plastc&RecnstrSurgClerk-CSC,MED,936,957,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9012,Transplantation Clerk-CSC,MED,936,960,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9013,Burn Surgery Clrkshp (CSC),MED,936,961,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9014,Burn Surgery Clrkshp (CSC),MED,936,962,011,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9015,Burn Surgery Clrkshp (CSC),MED,936,962,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9016,Burn Surgery Clrkshp (CSC),MED,936,962,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9017,Burn Surgery Clrkshp (CSC),MED,936,962,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9018,Cardiac Surg Clerkship-CSC,MED,936,963,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9019,Thoracic Surgery Clerk-CSC,MED,936,964,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9020,Thoracic Surgery Clerk-CSC,MED,936,967,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9021,Thoracic Surgery Clerk-CSC,MED,936,967,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9022,Thoracic Surgery Clerk-CSC,MED,936,967,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9023,Thoracic Surgery Clerk-CSC,MED,936,967,011,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9024,Narrative Anal-Nursing Prac,NUR,691,306,001,18,4.0,"[94.4, None, None, None, None, None, None, None, None, None, None, None, 5.6, None, None]"
9025,Health Assessment,NUR,691,317,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9026,Foundations Prof Nursing Pract,NUR,691,407,003,8,3.188,"[62.5, None, 12.5, 12.5, None, None, 12.5, None, None, None, None, None, None, None, None]"
9027,Chronic Care Management,NUR,691,441,003,17,3.118,"[5.9, 58.8, 17.6, 11.8, None, None, 5.9, None, None, None, None, None, None, None, None]"
9028,Research & Evidence Base Pract,NUR,691,446,003,13,3.615,"[46.2, 38.5, 7.7, 7.7, None, None, None, None, None, None, None, None, None, None, None]"
9029,Leadership and Management,NUR,691,447,003,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9030,Info Mgt & Hlthcare Tech,NUR,691,453,003,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9031,Community Health,NUR,691,454,003,12,3.5,"[66.7, 16.7, 8.3, None, None, None, 8.3, None, None, None, None, None, None, None, None]"
9032,Community Health,NUR,691,490,020,14,3.5,"[28.6, 50.0, 7.1, None, 7.1, None, None, None, None, None, None, None, 7.1, None, None]"
9033,Community Health,NUR,691,490,022,15,2.767,"[6.7, 20.0, 33.3, 26.7, 6.7, None, 6.7, None, None, None, None, None, None, None, None]"
9034,Community Health,NUR,691,490,028,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9035,Capstone Practicum for RN's,NUR,691,519,001,15,3.971,"[93.3, 6.7, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9036,Intro to Nursing Profession,NUR,692,100,001,20,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
9037,Health Care: Intrdis Appr,NUR,692,105,001,182,3.849,"[76.9, 17.6, 4.4, 0.5, 0.5, None, None, None, None, None, None, None, None, None, None]"
9038,Hum Response-Hlth & Illness I,NUR,692,212,001,152,3.28,"[12.5, 46.1, 32.9, 5.9, 1.3, 0.7, 0.7, None, None, None, None, None, None, None, None]"
9039,Clinical Nursing I,NUR,692,219,001,152,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
9040,Clinical Nursing I,NUR,692,299,032,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9041,Clinical Nursing I,NUR,692,299,083,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9042,Hlth Hist&Patient Assessmnt,NUR,692,301,001,152,3.845,"[71.7, 25.7, 2.6, None, None, None, None, None, None, None, None, None, None, None, None]"
9043,Mntl Hlth&Illness:Implcatn/Nur,NUR,692,310,001,148,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
9044,Community Health Nursing,NUR,692,322,001,83,3.952,"[91.6, 7.2, 1.2, None, None, None, None, None, None, None, None, None, None, None, None]"
