{'#8': [43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None], '#3': 108, '#2': 'ALS', '#1': 'Intro to Agr & Applied Econ', '#7': 3.052, '#6': 69, '#5': '001', '#4': '215'},,,,43.5,11.6,5.8,10.1,15.9,7.2,2.9, None, None, None, None, None,2.9, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '184', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [90.0, None,10, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': 3.917, '#6': 10, '#5': '190', '#4': '699'},,,,90.0, None,10, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '195', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 2, '#5': '199', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '205', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 2, '#5': '214', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 5, '#5': '216', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 3, '#5': '218', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '222', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 5, '#5': '229', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 4, '#5': '230', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': 4.0, '#6': 7, '#5': '231', '#4': '699'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 2, '#5': '238', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 4, '#5': '241', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '242', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '243', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '249', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 2, '#5': '250', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '253', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 1, '#5': '254', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': 4.0, '#6': 8, '#5': '255', '#4': '699'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [87.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 12.5], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': 4.0, '#6': 8, '#5': '260', '#4': '699'},,,,87.5, None, None, None, None, None, None, None, None, None, None, None, None, None, 12.5
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 3, '#5': '265', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 4, '#5': '266', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Toxicology II', '#7': None, '#6': 5, '#5': '269', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'MEDICINE', '#7': None, '#6': 3, '#5': '270', '#4': '699'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Cell Signals and Human Disease', '#7': 4.0, '#6': 10, '#5': '001', '#4': '701'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None,100, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Improv for Scientists', '#7': None, '#6': 18, '#5': '001', '#4': '710'},,,,None, None, None, None, None, None, None,100, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Improv for Scientists', '#7': None, '#6': 5, '#5': '001', '#4': '812'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [26.7,46.7,26.7, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Improv for Scientists', '#7': 3.5, '#6': 15, '#5': '081', '#4': '812'},,,,26.7,46.7,26.7, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'My Story', '#7': None, '#6': 1, '#5': '006', '#4': '908'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'My Story', '#7': None, '#6': 1, '#5': '009', '#4': '910'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'My Story', '#7': None, '#6': 2, '#5': '041', '#4': '910'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'My Story', '#7': None, '#6': 1, '#5': '062', '#4': '910'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Indep Rdg & Rsch-4th Yr Med', '#7': None, '#6': 3, '#5': '001', '#4': '916'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Indep Rdg & Rsch-4th Yr Med', '#7': None, '#6': 2, '#5': '002', '#4': '916'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Indep Rdg & Rsch-4th Yr Med', '#7': None, '#6': 2, '#5': '003', '#4': '916'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Indep Rdg & Rsch-4th Yr Med', '#7': None, '#6': 2, '#5': '004', '#4': '916'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Indep Rdg & Rsch-4th Yr Med', '#7': None, '#6': 3, '#5': '005', '#4': '916'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Indep Rdg & Rsch-4th Yr Med', '#7': None, '#6': 2, '#5': '006', '#4': '916'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Rsch-Tobacco Preventn&Cessatn', '#7': 4.0, '#6': 6, '#5': '003', '#4': '917'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hlth Informatics-Med Students', '#7': 4.0, '#6': 44, '#5': '001', '#4': '918'},,,,100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hlth Informatics-Med Students', '#7': None, '#6': 5, '#5': '002', '#4': '919'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hlth Informatics-Med Students', '#7': None, '#6': 5, '#5': '003', '#4': '919'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hlth Informatics-Med Students', '#7': None, '#6': 1, '#5': '004', '#4': '919'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hlth Informatics-Med Students', '#7': None, '#6': 3, '#5': '006', '#4': '919'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Individualized 4th Yr Clerk', '#7': None, '#6': 1, '#5': '003', '#4': '921'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Individualized 4th Yr Clerk', '#7': None, '#6': 1, '#5': '004', '#4': '921'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulat Med Clerk-Stdt Hlth', '#7': None, '#6': 1, '#5': '001', '#4': '930'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulat Med Clerk-Stdt Hlth', '#7': None, '#6': 1, '#5': '002', '#4': '930'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulat Med Clerk-Stdt Hlth', '#7': None, '#6': 1, '#5': '006', '#4': '930'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulat Med Clerk-Stdt Hlth', '#7': None, '#6': 1, '#5': '042', '#4': '930'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED'," '#1': ""Women's Health in Primary Care""", '#7': None, '#6': 1, '#5': '001', '#4': '935'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED'," '#1': ""Women's Health in Primary Care""", '#7': None, '#6': 2, '#5': '002', '#4': '935'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED'," '#1': ""Women's Health in Primary Care""", '#7': None, '#6': 2, '#5': '043', '#4': '935'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [68.4,26.3,5.3, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hematology/Oncology', '#7': 3.816, '#6': 19, '#5': '041', '#4': '938'},,,,68.4,26.3,5.3, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [47.1,47.1,5.9, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hematology/Oncology', '#7': 3.706, '#6': 17, '#5': '043', '#4': '938'},,,,47.1,47.1,5.9, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Acting Internship - Inpt-Med', '#7': None, '#6': 1, '#5': '001', '#4': '940'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Acting Internship - Inpt-Med', '#7': None, '#6': 1, '#5': '002', '#4': '940'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Acting Internship - Inpt-Med', '#7': None, '#6': 2, '#5': '005', '#4': '940'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'MEDICINE', '#7': None, '#6': 1, '#5': '006', '#4': '940'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Clin Electrophys-Milwaukee', '#7': None, '#6': 1, '#5': '042', '#4': '942'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Clin Electrophys-Milwaukee', '#7': None, '#6': 1, '#5': '003', '#4': '943'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Clin Electrophys-Milwaukee', '#7': None, '#6': 1, '#5': '004', '#4': '943'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Clin Electrophys-Milwaukee', '#7': None, '#6': 1, '#5': '005', '#4': '943'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Acute Care Med Cardiol-Milw', '#7': None, '#6': 1, '#5': '041', '#4': '945'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Acute Care Med Cardiol-Milw', '#7': None, '#6': 2, '#5': '002', '#4': '949'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Acute Care Med Cardiol-Milw', '#7': None, '#6': 1, '#5': '004', '#4': '949'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Acute Care Med Cardiol-Milw', '#7': None, '#6': 1, '#5': '008', '#4': '949'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'AdultCarDiseaseClerk-Mshfld', '#7': None, '#6': 1, '#5': '041', '#4': '951'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'AdultCarDiseaseClerk-Mshfld', '#7': None, '#6': 1, '#5': '042', '#4': '951'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'AdultCarDiseaseClerk-Mshfld', '#7': None, '#6': 1, '#5': '043', '#4': '951'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 2, '#5': '001', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 3, '#5': '002', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 3, '#5': '003', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 3, '#5': '004', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 4, '#5': '005', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 4, '#5': '006', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 1, '#5': '041', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Ambulatory Cardiology', '#7': None, '#6': 1, '#5': '042', '#4': '953'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Dermatology Clerk-Marshfld', '#7': None, '#6': 1, '#5': '002', '#4': '954'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Dermatology Clerk-Marshfld', '#7': None, '#6': 1, '#5': '003', '#4': '955'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Dermatology Clerk-Marshfld', '#7': None, '#6': 1, '#5': '004', '#4': '955'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Dermatology Clerk-Marshfld', '#7': None, '#6': 1, '#5': '005', '#4': '955'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Dermatology Clerk-Marshfld', '#7': None, '#6': 1, '#5': '006', '#4': '955'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hepatology', '#7': None, '#6': 2, '#5': '002', '#4': '962'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hepatology', '#7': None, '#6': 1, '#5': '003', '#4': '962'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hepatology', '#7': None, '#6': 2, '#5': '005', '#4': '962'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hepatology', '#7': None, '#6': 1, '#5': '006', '#4': '962'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Hepatology', '#7': None, '#6': 1, '#5': '008', '#4': '962'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Endocrinology Clerkship', '#7': None, '#6': 2, '#5': '001', '#4': '965'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Endocrinology Clerkship', '#7': None, '#6': 1, '#5': '002', '#4': '965'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Endocrinology Clerkship', '#7': None, '#6': 1, '#5': '004', '#4': '965'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Gastroenterology Clerkship', '#7': None, '#6': 2, '#5': '002', '#4': '969'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Gastroenterology Clerkship', '#7': None, '#6': 2, '#5': '005', '#4': '969'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Gastroenterology Clerkship', '#7': None, '#6': 1, '#5': '006', '#4': '969'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Transfusion Med Clerk-CSC', '#7': None, '#6': 1, '#5': '001', '#4': '971'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Transfusion Med Clerk-CSC', '#7': None, '#6': 1, '#5': '006', '#4': '971'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Transfusion Med Clerk-CSC', '#7': None, '#6': 1, '#5': '041', '#4': '971'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Transfusion Med Clerk-CSC', '#7': None, '#6': 2, '#5': '042', '#4': '971'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Transfusion Med Clerk-CSC', '#7': None, '#6': 2, '#5': '043', '#4': '971'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Infectious Disease Clerkship', '#7': None, '#6': 1, '#5': '001', '#4': '976'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Infectious Disease Clerkship', '#7': None, '#6': 2, '#5': '002', '#4': '976'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
{'#8': [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None], '#3': 632, '#2': 'MED', '#1': 'Infectious Disease Clerkship', '#7': None, '#6': 1, '#5': '003', '#4': '976'},,,,None, None, None, None, None, None, None, None, None, None, None, None, None, None, None
